65soV8fe1yWzFiM6lGt5aa,437LZ2PYZZinfUSnSULFBl,9392-2006-09-06T102014Z
77lE0qx4YXCk10i2vpG6J6,ay5XaYBfgNBUzK3ra2A0r,11462-2006-11-26T205016Z
7wkYaVkvhwGQZ9H3s27WFD,2rrczgbLwZHHakJ0b98rls,11640-2007-01-11T073053Z
1Rs7BzkorGIBrTHVeNQliS,rxqndUcxI86jbdvGKHfBn,11641-2007-01-11T073552Z
2tejlD1rRM3WRwnpw6B8Vm,7oCEGbLhXi2HwaAq0jM9or,11668-2007-01-15T212039Z,11669-2007-01-15T212040Z
65hcZFEmdqd1pxjvukKLJT,4f5LQT7aR9yt7LdZf6mkbt,11680-2007-01-17T040821Z
27Wd50InulGmAybl0h2mSF,4fS0TaN9Qvjk4H79IhG0rC,11681-2007-01-17T042310Z
27Wd50InulGmAybl0h2mSF,559fQVqDKaGRLmYoeZgWyx,11682-2007-01-17T182319Z
5xZTmeQ1WNSscyKO2S4tNa,4NEao2u6I6SoBAuSPBR4Qt,12952-2007-03-12T234821Z
5xZTmeQ1WNSscyKO2S4tNa,29nt4yTJyKcKtoHTUieAH,12955-2007-03-12T235741Z
2MQmwBqdohqfvZfDspbqUo,SLZmh0aTQRj1y8LEPTuQS,12961-2007-03-13T000945Z
2MQmwBqdohqfvZfDspbqUo,1sOCJb3w6N4mQmLFutqXlT,12962-2007-03-13T001201Z
6FJvLptH4MWxeQFIYrVkg1,6x8DkmGXZWKgx2VvlVnnlW,11324-2006-11-08T014012Z
2faE2ZIQi97Eih3GbTPPbD,6o0zR2lTrxlMnoEKtZ4j5F,11325-2006-11-08T014429Z
6CiyZwEbGXateUFDG432eN,6luWLphX2598omnlFQk791,13139-2007-03-14T084022Z
6maL7Xy5gQ8AVE3Sffho41,4TI8U919BoEUVwzTfiEuH9,11283-2006-10-31T201926Z
5046Y7O8oPZbZ0moGYlfrl,2xBdAoomg7wETwuNJymX4F,12655-2007-03-08T211217Z
6ctHoadPIV4jZy3EniIleV,ahGUKO3KopxOTO8eSLjuO,12909-2007-03-12T095855Z
40gcBURyeQVN0LTYVk7RNQ,4D2ADxyRJU1EaAzozJJmPG,12911-2007-03-12T113203Z
2o5Vh6wGZmhHEXcUWaJHfA,3cJktqvF8Jtgk0Kij1R1gz,13004-2007-03-13T040702Z
2o5Vh6wGZmhHEXcUWaJHfA,17ISz3HXlD7ANg9rYmD3Ss,13057-2007-03-13T193025Z
4aRtm1gDLB0rvQXXjnzYnS,17OO7jI6OwfZBSbIZXQZ0S,13125-2007-03-14T064155Z
2vhkbxcMkZN5cksW2ueoQn,1kQhO1eD97zF1ESKVRRF5G,11839-2007-02-06T010302Z
4XezlR16An5MBNyCsSyT0P,7xLOdK6NEnkdIr6Q19wKP2,11280-2006-10-31T102056Z
9BTNRwm25UR3gieN2UKMo,1nuKLeDPKTiMMiwdDEo6N5,11597-2006-12-20T094018Z
7caW4FO6v7hnfQ3xf8d9rs,3XpZQYQGnuxuOhltCgmlOm,11704-2007-01-20T071058Z
7uB0Bgs5zVEzzHt2WgaVQT,5134p1YdfygcZIubhlzFMo,12536-2007-03-05T112856Z
4sj8gT2lPmy5ry2clS9HI9,rF9FQxma2mJ6nyCIlucsD,12638-2007-03-08T011254Z
2OOMXM7lW334CHW7oesUe0,6wL7yxCuJ6PPTLcBpSm73R,12758-2007-03-09T074919Z
2OOMXM7lW334CHW7oesUe0,5d0a5UcrRcRYevXq6HCXxg,12759-2007-03-09T080253Z
2OOMXM7lW334CHW7oesUe0,5d0a5UcrRcRYevXq6HCXxg,12760-2007-03-09T080302Z
2OOMXM7lW334CHW7oesUe0,5d0a5UcrRcRYevXq6HCXxg,12761-2007-03-09T080309Z
6YbmB1QUurwvW0LbvKNFqR,12DPOUbnOak5QkKGbOX2r0,11585-2006-12-15T041622Z
6YbmB1QUurwvW0LbvKNFqR,1dzu6EgiIzYIOAqdrEFTPo,13226-2007-03-16T031531Z
687TM74w7owx2dunX2igz6,7CYg78Pks1UlnoR0wPKWHv,9143-2006-09-03T084414Z
5LXXIMrbHipWUftBY5CcVX,4F9T6OdQd5ibZ9sanPvFIY,9514-2006-09-08T073422Z
7sXKkUtDzpXv2xhUY9B9FQ,1pg8KiwuhLdEEN7bb39uHU,9877-2006-09-16T210902Z
6tY3TQgnKBBUoBTL5I6o9,d6xgmwAKCuZqhqQVPad3j,11339-2006-11-09T074110Z
3zbqRjad3YNqLc8dtooNA3,pyc3fW5PZZ3wH7PZId1b5,11510-2006-12-05T085604Z
7a7kk7D9qvVy6WTsh0ZYQc,CyheIYaH7STG4nFt8VSEs,11827-2007-02-03T234001Z
3S5fZzsaNOyyJ1vcXiuiz6,6KOcToba3QCjgmxbaEJTYc,11747-2007-01-26T165547Z
7sztCtbAiCbmXVbhBo3Bas,7CDwccVUZm2sES9m7E1KBe,11551-2006-12-11T205749Z
7sztCtbAiCbmXVbhBo3Bas,43DjWKk9tHjEbuzUwg3cg7,12309-2007-02-28T025747Z
7CupFIAj8XP3HcS5sslcXV,2lkGoDmT4wCmoWZcD66vYz,11842-2007-02-06T105128Z
365I7dqFZDgpyivfTOr7lX,4gC30oIUdfVRiC2mCGqc7j,11843-2007-02-06T105801Z
3q614tKDZ8SsDemXDpyYXw,2HWc88vYZyBP1GJXn91gdu,11841-2007-02-06T104634Z
nhfq5d13fYtm6whCLgLyS,1ZefCTMmbQnEE5xB4bFtxc,11285-2006-10-31T221535Z
1OH9IeTk3m7ivjab5pXcZV,5Jl9VmJABXUO0Oddp1Drof,11547-2006-12-11T023307Z
3A9wyN3r9zCWVC9o16kWN8,38WkPWZ1pJDKayHOmgkdaP,11699-2007-01-19T011007Z
47MxIvLaeuMltV2vN9DzSY,45CthNNwkP9TQC5rZk2CK7,11706-2007-01-21T023613Z
5GhagHoTdAFz7dbJa4O0Yu,1qUHLAf09pblPSa0uXnoQ3,11766-2007-01-30T031458Z
5HM8RGMTO5e67IBpQtDMe0,4Wl8tMOARvSBQn2wltG6zM,11770-2007-01-31T214742Z
5bdWVc0HgxuAwBkpdb5KqZ,1Stgq97DL0O6yJy1M9mNbY,11797-2007-02-01T070920Z
5Gq39AoqwBBxxPGwXWuLEi,DVibr0alWG30ruyQDSb31,11840-2007-02-06T035235Z
6fpplQML1Gr1aAqfpVvtZ6,2ug5N5bQO2AUJ6y4TGZ1Mn,12188-2007-02-27T011009Z
6fpplQML1Gr1aAqfpVvtZ6,4vLsBFJZ2xwwJ6mgiamxhS,12189-2007-02-27T020007Z
3QlRbLPuyNflKzcK6gGhD3,5TqEakhSkpdgFDNJk5Dme4,12504-2007-03-04T192006Z
1ibrpQ5gcGDe58akj3zpA8,3nRebimrK3msqBaV4hMyxT,12639-2007-03-08T021138Z
335yCKDdzsbJcMEd692FIP,2Sn1ccOLDd0dmfhRsphacS,9171-2006-09-03T223322Z
335yCKDdzsbJcMEd692FIP,2s30UUAIWsotUb0NV6rzyN,10851-2006-10-10T202631Z
335yCKDdzsbJcMEd692FIP,6mOGJ3NkDfXsW44l4SpKCQ,10873-2006-10-11T214656Z
335yCKDdzsbJcMEd692FIP,3JydH58Fap40BFIuahpzBZ,10917-2006-10-15T210332Z
335yCKDdzsbJcMEd692FIP,5QpEudUF5VG80bTec8vt4y,11011-2006-10-19T005321Z
335yCKDdzsbJcMEd692FIP,7p1t5eaEKukVSYqIIjzjsC,11155-2006-10-23T212248Z
69XjNEBa8TiVcePTNKp983,7K5lIZ03SeiLfQdo46RHGb,11216-2006-10-25T233627Z
335yCKDdzsbJcMEd692FIP,1hKwcLzfnpK9qDjWPswV0g,11235-2006-10-26T060429Z
335yCKDdzsbJcMEd692FIP,1X5nUgo0hJwOCIcSHssQ5k,11255-2006-10-29T204722Z
1smEeYzdvDCNLyvgBftHLP,6DzDa9wGK5nSX5SC6rwKQ2,11265-2006-10-31T001039Z
335yCKDdzsbJcMEd692FIP,2Sn14hiTJkWGi6zQcGyFeq,11289-2006-11-01T210838Z
335yCKDdzsbJcMEd692FIP,HMDTVLvcL65ZNmfMfI86T,11309-2006-11-05T204745Z
7dgeMj9zjB1nYZAa0zsIxV,1gVnNvpnOKQYVSwmgz70x,11320-2006-11-07T180647Z
335yCKDdzsbJcMEd692FIP,6hsEzmf3I5vTuwDdl0Oh2R,11336-2006-11-08T235002Z
2g93lnaJm4nOok62zLuA9t,6T9TfDumigW3LiVtWyaUOO,11350-2006-11-11T221241Z
335yCKDdzsbJcMEd692FIP,cPV74VAI59oA1ihqZ5wb0,11357-2006-11-12T234621Z
335yCKDdzsbJcMEd692FIP,1B9Gp1QnYsvDdGSvk5WcLe,11374-2006-11-15T223226Z
335yCKDdzsbJcMEd692FIP,4xpSeRunMHYPwq9hNFbavu,11412-2006-11-20T020332Z
335yCKDdzsbJcMEd692FIP,674dsOM6nwiF9hapnU76oO,11444-2006-11-22T234221Z
335yCKDdzsbJcMEd692FIP,5GYuseq8YdZn8dVPTqG7DQ,11463-2006-11-26T213048Z
335yCKDdzsbJcMEd692FIP,1z3s5KyuqQNRvPTFsQntZX,11480-2006-11-29T233851Z
335yCKDdzsbJcMEd692FIP,6f7x5typcyZMIOHPqWRUYn,11491-2006-12-03T220948Z
335yCKDdzsbJcMEd692FIP,439aOlIGI2aW8yKuuboXPO,11522-2006-12-06T223524Z
335yCKDdzsbJcMEd692FIP,4sblhwdkT8XyXf2lJFY8aN,11546-2006-12-10T222309Z
jlir6YCf0L9KV5dNypkw4,2RlM7ewWOXP4tTAnFJQKdo,11571-2006-12-14T005449Z
3k04IhnwZ1FhDnfew1Erim,1U5bMdkLJAgolzn7D0XQq5,11572-2006-12-14T024114Z
335yCKDdzsbJcMEd692FIP,3i47EY7SjoMijehARLDepy,11578-2006-12-14T195420Z
335yCKDdzsbJcMEd692FIP,6OjpHzTtgBfQf4Rui9ZqVG,11593-2006-12-18T054037Z
2ZcyMdDPVS3oePJV3PyBX3,2gMH9YiBiVp4u1H5k79AU6,11596-2006-12-20T033827Z
335yCKDdzsbJcMEd692FIP,1zpoYxaVkuGpJsr2x3R2en,11664-2007-01-14T233840Z
335yCKDdzsbJcMEd692FIP,601XXS281OUAMW3psm0oeS,11686-2007-01-17T220711Z
25gbbGQRYlVUWHd32nlZhC,7H6ftEkfYB9UrYdNrEeu74,11695-2007-01-18T203626Z
25gbbGQRYlVUWHd32nlZhC,1jFxmV2KRBlU5OUm4snbGo,11701-2007-01-19T015413Z
335yCKDdzsbJcMEd692FIP,DS7LoJI2e1KBA5AfrOlYC,11711-2007-01-21T224929Z
532FGmwA8dh9xHnQZy1ibP,5dJPD8Tv09iFWSWeCxkSNi,11724-2007-01-23T020847Z
335yCKDdzsbJcMEd692FIP,4Y41U44AuH7AHXrp0ZL8HD,11740-2007-01-24T213639Z
335yCKDdzsbJcMEd692FIP,2z3jx4KBHkJHsB75RTcPil,11752-2007-01-28T213403Z
335yCKDdzsbJcMEd692FIP,3lZIMQ7lHJQlHu5ZyykHcb,11772-2007-01-31T225530Z
335yCKDdzsbJcMEd692FIP,1kazFFY1Rjz7SAa6Ggv0vE,11831-2007-02-05T010022Z
335yCKDdzsbJcMEd692FIP,7DCFG6cOmMkwadr30A5EOI,11862-2007-02-07T230847Z
335yCKDdzsbJcMEd692FIP,5CbE7AkWYxt26TJB5dUN07,11980-2007-02-11T232149Z
rje3HizjoAhO0jyTLYnoq,1JgMI3oGJc1OsvMqmjjSbY,12046-2007-02-14T020507Z
335yCKDdzsbJcMEd692FIP,4m2u70vAmWzyHXutjLg0Mo,12056-2007-02-14T224058Z
1KhlSZzATXONaqaH3KXjo5,6vYfbNAMSX0Lnxsc5daIqM,12085-2007-02-18T184003Z
335yCKDdzsbJcMEd692FIP,3N3nKmyYaLu6vWJdINASvQ,12093-2007-02-18T213610Z
335yCKDdzsbJcMEd692FIP,1ZOcSrcDF5vHIqytoU85hy,12123-2007-02-21T053653Z
335yCKDdzsbJcMEd692FIP,2TzVoNWFpIAzkNLY25z0Yr,12165-2007-02-25T230344Z
2VUSu3M0RbWSYfR09CUNFS,4dKX9jBFx6DWLBvByCV0iE,12171-2007-02-26T015721Z
yRbqgyY6heRidRA6B0bv6,7GUfACcg9SZWfwSAui4tQL,12172-2007-02-26T020404Z
yRbqgyY6heRidRA6B0bv6,NQlHIB6EKfjUXowXuGixO,12173-2007-02-26T021550Z,12174-2007-02-26T021557Z,12175-2007-02-26T021601Z
335yCKDdzsbJcMEd692FIP,4xdvio6M5IKhIYSCfS7rE7,12436-2007-03-01T005124Z
yRbqgyY6heRidRA6B0bv6,3xRYZ4YQaXyBe8SFMFibqT,12456-2007-03-01T214719Z
5hbfpB0VaNrR9NYN9btLzb,1gYUhXeEeUcTOk0gWmQN4O,12524-2007-03-05T031513Z
45rkB8OQYnzlkIYzzN9mOt,1mU8YUEl0jBGJ35wL3zkRg,12599-2007-03-06T223614Z
3pwkV1U9HzdDPdDI8AOj26,VB8VQjgYHcvVUf1BUs9ps,12634-2007-03-07T231624Z
3pwkV1U9HzdDPdDI8AOj26,1ZcYAt5EntzZ6qGnIq0VuR,12856-2007-03-11T234427Z
3pwkV1U9HzdDPdDI8AOj26,6zbZZoTWbcXrv3Yex7Fa3Q,13158-2007-03-15T002048Z
76DqYonBIVC9jyfol7ATID,15ZvSnL9eOdVquZ5JMX8aa,13228-2007-03-16T033150Z
3hH4iUoa3CZVZ89HRuDgl4,2PW4x4U1vy6jOD299emeut,10973-2006-10-17T061908Z
6ZucchAAw9xQDkwK6cUvU,61PxV69oeVggL9oPyVyO3e,11303-2006-11-05T072119Z
1NIuprCLEDjP8NPMzJUm8s,3ms5SJcsEQTzta0AwBqBNI,11427-2006-11-21T084724Z
79DnQpr8NQuSXcwwr0NzqN,43PQ1d6zdIxTXF4a1rzySk,11474-2006-11-28T023218Z
1HxuJvr2YUrrZMxrSNi9XQ,4qcJN8GSOvp8s7IHOiVRdn,11542-2006-12-09T044809Z,11543-2006-12-09T044833Z
21CuFZnAaonCV6n1yLoYA8,48GISb8y4rV2zlTSodAa4d,12157-2007-02-25T044755Z,12158-2007-02-25T044803Z,12159-2007-02-25T044803Z
7hBeU0l2uscINOiR0poxC6,5UXH4nywbFJlDvFaycgQcV,8903-2006-08-30T041926Z
2OxjgrV5sHUIgVbGyW2S8D,6cElUa7zFvI8bqlLHcPJqu,8808-2006-08-29T082431Z
4T4zDcEj2vNw1OgDStr0qc,4rfYfoEI2LFBYdAqUZFSqh,8845-2006-08-29T104132Z
6h4JTFAQWcII74IJ3wo8b2,27HSCara7snkabmlxyNIAs,11305-2006-11-05T072151Z
4H2xQmQRkomPWI8yYNgLwC,6UwWJC1W96ixNl96fwcXop,11428-2006-11-21T203815Z
4H2xQmQRkomPWI8yYNgLwC,nhHBKTNDQjalKzZ0xPltn,11438-2006-11-22T063849Z
6iUzQ0U4PIcoFYuA9fD50N,c3PHxgoDp1xhAYFdKAosg,12060-2007-02-15T034757Z
4QSNTv9WE6G75sQ8wVSsX,5YpWQICzJ1JyAhPeXBLrPB,12160-2007-02-25T074857Z
1oFUi7Re2zZuC2u4Q2B0sY,6h1buEfQvhNPWSf2JL88Mu,12763-2007-03-09T093120Z
7xBrww4eDtNISz6ZwcOvox,3Rx6V9VmUE3B1TZ538UiGe,12874-2007-03-12T010853Z
6wTHsC3j91b2LDdAazJLs2,6UxjP3Ip8kXqHBo8KV6LAM,12876-2007-03-12T021619Z
1Thg6FRYg86lkuavwlszk2,2jIGfJqJ7hzVm14GBYvEjJ,11151-2006-10-23T210004Z
3AyjvWjniDUBU0fspG8tWe,1n6GESRNvor6TgsEReYuBX,11293-2006-11-02T011916Z
3AyjvWjniDUBU0fspG8tWe,4e5yh0vYkzzi8n5KOYQUM7,11294-2006-11-02T021241Z
6sgBA7s7EEIS6DrTVTotbI,7zyhkkzjD06NmVrNfgu9Xb,11297-2006-11-02T222238Z
1gMpNEJpoyYy0UAahZ7Glu,2RwV7Z8pTSrZnPU2ulIJpy,11372-2006-11-15T054137Z
6ROmJkLMW50x3rgJQMeQx8,5FWdxMDMhGui7nf2LQtEgt,11570-2006-12-14T003621Z
5MApj02XuRLsPukkYmTNdX,2TAc7915ZiYkPAyJ1nVq6x,10749-2006-10-03T223013Z
1igps8lRk2CGwhFgunG1Qd,6FiPhEh4LyaoBDPgUdAAIK,11520-2006-12-06T200521Z
MmX3O8jHh2nRPXthHLv3Q,1p7wgM8MRtsfknDjiOIJBI,11714-2007-01-22T043517Z,11715-2007-01-22T043520Z
1igps8lRk2CGwhFgunG1Qd,68fRg0aSGPPkMBtTvQxbu3,12045-2007-02-14T014711Z
1igps8lRk2CGwhFgunG1Qd,4vzdmGTJ8JxzVXo7LvGrM2,12528-2007-03-05T063112Z,12529-2007-03-05T063113Z
4P82tWW2tsrV1oSkLXUcbr,5FWmOrMkkhi8uR7LZ3XtMA,12612-2007-03-07T040530Z
4P82tWW2tsrV1oSkLXUcbr,6dGD9Nw5CBPo99xqoITnJs,12623-2007-03-07T071923Z
3BXd1vTHA2zaA8SGt5hNC5,4ywcQAzq3gLQ4W8PLwcF8I,13154-2007-03-14T221251Z
66eyk9PudmjA2PogfaFWHS,3J8Nphrqhr3SpVrftT62BZ,13166-2007-03-15T014228Z
66eyk9PudmjA2PogfaFWHS,8SH01GS4AS4CapoxPtmWy,13190-2007-03-15T041046Z
3UvVOfqqTHdFd030o6mQnZ,6xkUdZFcLATWvWCGxEB600,13195-2007-03-15T051509Z
5xYGwwEGPrUBF7B94uMMHT,5XUZVF4h8ACFDIdnDki7Al,13234-2007-03-16T044332Z
5GpnsNL506eIsfUUTIyOcx,7Lg5aP8lW1cXjlb9BVwKUp,13235-2007-03-16T044349Z
4QtDDPBtiO9XpLaAVhjWdO,6sWJU6knW4gfZJYpZnIb6P,11272-2006-10-31T060201Z
4QtDDPBtiO9XpLaAVhjWdO,5TmK9sUxgh1M1ku4wdZ1bv,11273-2006-10-31T060603Z
4QtDDPBtiO9XpLaAVhjWdO,5sPmyIn7BwDfXEzjYCgyve,11456-2006-11-24T030006Z
4QtDDPBtiO9XpLaAVhjWdO,3trwmahU9LOOwzqtm7OFtO,11468-2006-11-27T080336Z
flnKlRibqopPFo4yLZCbS,4aIP7NUzRRZI36DCcpxxqf,13075-2007-03-13T221431Z
3uXBubBTyC1OQSCNIzXSxc,52IwkLVnVFZCaS6ZBuwrWT,12119-2007-02-20T224950Z
4aWx3om2AUjqq4YzHpjgkk,6GmyAaBasZzzy4fXRe5VVb,11764-2007-01-29T223030Z
7BdKTAMWJh29MTxPgx8iul,142MaKWHJ8tEUFZlqWCccS,10798-2006-10-06T053937Z
7BdKTAMWJh29MTxPgx8iul,4kxmlkTiLdKzFjN8z5jcBh,10832-2006-10-09T015427Z
72n83IyqMBwGwbxI4mCn68,ZDeQJieMjyMMVDT6lvA4N,11388-2006-11-17T183924Z
3HWhCg3EfaMtCQmPJhPzaw,5gjIbo7tdtBjGYco7XxKxl,8886-2006-08-29T234858Z
Kqzz70f3nXcX1C3nqAulB,5cS06lfTOP2WStWFV7iUOV,11300-2006-11-03T204444Z
2uYnS4OchMTfl1gzVPaBG3,7ftaQ3bjTOzQ4NBSikny1a,12037-2007-02-13T132522Z,12038-2007-02-13T132525Z,12039-2007-02-13T132525Z,12040-2007-02-13T132525Z,12041-2007-02-13T132528Z
1A5MLmivJnNATXs2ccxMZ3,2NBZxAtXYTrgT5hyqGzEDW,12176-2007-02-26T035526Z
2DLfcKqDPbtHudJL7x3csf,5vaTf5hF6BAEANaTeLGxbv,12183-2007-02-26T210251Z
7qz62NIQbD22mMQcfjNXXL,29GXjZlCqf9RlkV0GL1TjZ,12462-2007-03-02T002649Z
2TmkwoaieZtPnGlJdICFKu,3reGKRSKZsU5gL57mvcrIm,12463-2007-03-02T002828Z
4EYdsWD9QOYC1esNQu9BCz,1U8uNSext8uFRiEs9biEW7,12464-2007-03-02T002925Z
2H45XroAAEhUESx65g5EAM,5yeag9kHHAUM5ovHlkmy5b,12465-2007-03-02T003156Z
6HDbQnr2aAhIvoXNgrNjdb,KfGeS4uH1eYbliVSdbd1Z,12466-2007-03-02T003237Z
7t6AiTIdP9XkBRddt8AYwT,5avlKFn0tK8ggxNvf8xtFV,12468-2007-03-02T003638Z
wDNhXxlxTyOHBpi2XUxCn,2hcMWmKQoSVG1ERcchDWWL,12469-2007-03-02T003917Z
4W4okeLbph5VzqNUjEuDzv,1qqgE9seCSNpHfzn4bSHK5,12470-2007-03-02T004607Z
1dSbgIHhfTgbyTp9DmJmSc,4B3PNnvTvLsLD9DjmI6yDl,12471-2007-03-02T005024Z,12472-2007-03-02T005034Z
eUkfOXK5XdAzDd2zk9yJE,6cVDomcJaX5u4r7PvpQwJc,12546-2007-03-06T003122Z
EDBmy3eXfEA6FI1QIOYhI,5BTV5Bleoz6Uimhwu5rH2c,12547-2007-03-06T003151Z
4BREgFXLSkkhaLWm5Y1f0l,5ybVbW4Q1l7ctiQkF7RF3H,12548-2007-03-06T003251Z
64Q9kRBFOsfEyvYrPF2jpD,6stEDVFc2Mfy4TLKjY2CiI,12549-2007-03-06T003328Z
64Q9kRBFOsfEyvYrPF2jpD,6stEDVFc2Mfy4TLKjY2CiI,12551-2007-03-06T003401Z
62CbO6mBsaUxxOqZThYx2U,26A7fRoTpBxQmITp6oDfe3,12552-2007-03-06T003840Z
2YJsqCLSPQJA5IDkqepHb9,3EoYcsJiXsQAAgKIM4xePU,12608-2007-03-07T015224Z
2PtNfnL6is94EenAUiCToc,3R4pahyjkcsStaC7j3dFWg,12666-2007-03-08T222018Z
4pII51cyOmgbTxqmeGjdVB,3qdX8ZrtTH0g2uasUDBR4B,12667-2007-03-08T222613Z,12668-2007-03-08T222615Z,12669-2007-03-08T222615Z,12670-2007-03-08T222619Z,12671-2007-03-08T222625Z
hCaTjEtw9XzMy36hwLbn4,1FKZJEjYTzS279eGhP1Qdb,12673-2007-03-08T222708Z
6HqMvwvtomDlAsJQ8xW9Q5,2WEDd0hfLzJP6qGe7LQ0s0,12674-2007-03-08T222902Z
6sorvQ6QdQhyLXBKoUax4K,2tmXVhVj432VMJtnzC1yzL,12675-2007-03-08T222914Z
4pII51cyOmgbTxqmeGjdVB,3qdX8ZrtTH0g2uasUDBR4B,12676-2007-03-08T223015Z,12677-2007-03-08T223016Z,12678-2007-03-08T223017Z,12679-2007-03-08T223019Z,12680-2007-03-08T223020Z
2Ip79kGRGT9h7aM3EY8Omt,S0kavjHrFY8jCL9dt08fT,12686-2007-03-08T223118Z,12687-2007-03-08T223120Z,12688-2007-03-08T223122Z,12689-2007-03-08T223124Z,12690-2007-03-08T223126Z
2vtWx29gJDSfdChxd5673G,4cvKPAUYoGOzYaLDmSGdfN,12691-2007-03-08T223357Z
oN4iPx4JFIL5vEVCoC5Cm,73hiHj4p5iY7HY0jbUKf9D,12692-2007-03-08T223528Z
4pII51cyOmgbTxqmeGjdVB,3qdX8ZrtTH0g2uasUDBR4B,12700-2007-03-08T223746Z,12701-2007-03-08T223748Z,12702-2007-03-08T223748Z,12703-2007-03-08T223751Z,12704-2007-03-08T223752Z
2Ip79kGRGT9h7aM3EY8Omt,S0kavjHrFY8jCL9dt08fT,12706-2007-03-08T224554Z,12707-2007-03-08T224600Z,12708-2007-03-08T224602Z,12709-2007-03-08T224607Z,12710-2007-03-08T224611Z
